posts,language,query,time
200,MongoDB,by comment author,0.5167409999999961
200,SQL,by comment author,0.0017864999999801512
200,SQL with Index,by comment author,0.0015469999999879747
200,MongoDB,by comment author,0.3434046000000137
200,SQL,by comment author,0.001705200000003515
200,SQL with Index,by comment author,0.001654099999996106
200,MongoDB,by comment author,0.3821796000000006
200,SQL with joins,one blogpost,0.0037349999999776173
200,SQL Materialized View,one blogpost,0.002632000000005519
200,SQL without joins,one blogpost,0.0017638999999860516
200,SQL without joins,one blogpost,0.0013495000000034452
200,SQL without joins,one blogpost,0.001125000000001819
200,MongoDB,one blogpost,0.36202080000001047
200,SQL with joins,one blogpost,0.004656199999999444
200,SQL Materialized View,one blogpost,0.0022405999999932646
200,SQL without joins,one blogpost,0.0014103999999974803
200,SQL without joins,one blogpost,0.0009878000000185239
200,SQL without joins,one blogpost,0.0012770000000159598
200,MongoDB,one blogpost,0.3513255000000015
200,SQL with joins,one blogpost,0.004301999999995587
200,SQL Materialized View,one blogpost,0.0018257000000119206
200,SQL without joins,one blogpost,0.001681999999988193
200,SQL without joins,one blogpost,0.0012335000000121
200,SQL without joins,one blogpost,0.0010138000000097236
200,MongoDB,one blogpost,0.46831919999999627
200,SQL with joins,one blogpost,0.004207600000000866
200,SQL Materialized View,one blogpost,0.0019138000000111788
200,SQL without joins,one blogpost,0.0017028999999979533
200,SQL without joins,one blogpost,0.001216999999996915
200,SQL without joins,one blogpost,0.001084000000020069
200,MongoDB,one blogpost,0.3331682000000171
200,SQL with joins,one blogpost,0.0036256999999864092
200,SQL Materialized View,one blogpost,0.0023619999999766605
200,SQL without joins,one blogpost,0.0017519000000163487
200,SQL without joins,one blogpost,0.0014172000000201024
200,SQL without joins,one blogpost,0.0012437999999974636
200,MongoDB,one blogpost,0.3807058000000154
200,SQL,by tag,0.003708900000020776
200,SQL Materialized View,by tag,0.0019643999999914286
200,MongoDB,by tag,0.3592138999999861
200,SQL,by tag,0.003450499999985368
200,SQL Materialized View,by tag,0.001864399999988109
200,MongoDB,by tag,0.3126753000000235
200,SQL,by tag,0.0028173999999978605
200,SQL Materialized View,by tag,0.0021385000000009313
200,MongoDB,by tag,0.36501989999999296
200,SQL,by tag,0.003188399999999092
200,SQL Materialized View,by tag,0.0019923999999775788
200,MongoDB,by tag,0.3618644999999958
200,SQL,by tag,0.0041073999999809985
200,SQL Materialized View,by tag,0.001722600000022112
200,MongoDB,by tag,0.42884010000000217
200,SQL,by comment author,0.002415999999982432
200,SQL with Index,by comment author,0.0017081999999959407
200,MongoDB,by comment author,0.4401414000000159
200,SQL,by comment author,0.0033407999999894855
200,SQL with Index,by comment author,0.0017049000000213255
200,MongoDB,by comment author,0.3914958000000013
200,SQL,by comment author,0.002403600000008055
200,SQL with Index,by comment author,0.0018147000000112712
200,MongoDB,by comment author,0.38611749999998324
200,SQL,by comment author,0.002501600000016424
200,SQL with Index,by comment author,0.0017777999999850636
200,MongoDB,by comment author,0.40233599999999115
200,SQL,by comment author,0.0030467000000271582
200,SQL with Index,by comment author,0.0015958000000182437
200,MongoDB,by comment author,0.4094460999999967
200,SQL with joins,one blogpost,0.004279300000007424
200,SQL Materialized View,one blogpost,0.001976200000001427
200,SQL without joins,one blogpost,0.001576099999994085
200,SQL without joins,one blogpost,0.001020499999981439
200,SQL without joins,one blogpost,0.0008557000000166681
200,MongoDB,one blogpost,0.37668870000001675
200,SQL with joins,one blogpost,0.010917599999999084
200,SQL Materialized View,one blogpost,0.001842500000009295
200,SQL without joins,one blogpost,0.0015563000000042848
200,SQL without joins,one blogpost,0.0010187000000030366
200,SQL without joins,one blogpost,0.0008269999999868105
200,MongoDB,one blogpost,0.3061997000000076
200,SQL with joins,one blogpost,0.0047519000000022515
200,SQL Materialized View,one blogpost,0.0018056000000115091
200,SQL without joins,one blogpost,0.0015850000000057207
200,SQL without joins,one blogpost,0.0010026999999865893
200,SQL without joins,one blogpost,0.0009177999999963049
200,MongoDB,one blogpost,0.36717400000000566
200,SQL with joins,one blogpost,0.0034820999999851665
200,SQL Materialized View,one blogpost,0.0018576999999879718
200,SQL without joins,one blogpost,0.0017883999999810385
200,SQL without joins,one blogpost,0.0012653000000000247
200,SQL without joins,one blogpost,0.0009061000000087915
200,MongoDB,one blogpost,0.4039282999999898
200,SQL with joins,one blogpost,0.004143900000002532
200,SQL Materialized View,one blogpost,0.0018845999999825835
200,SQL without joins,one blogpost,0.0017402999999944768
200,SQL without joins,one blogpost,0.0017248000000051888
200,SQL without joins,one blogpost,0.0014563999999950283
200,MongoDB,one blogpost,0.32354290000000674
200,SQL,by tag,0.0032263999999884163
200,SQL Materialized View,by tag,0.0023636999999894215
200,MongoDB,by tag,0.39633159999999634
200,SQL,by tag,0.003704400000003716
200,SQL Materialized View,by tag,0.0024377000000015414
200,MongoDB,by tag,0.6568104000000119
200,SQL,by tag,0.0026512999999965814
200,SQL Materialized View,by tag,0.0016798999999991793
200,MongoDB,by tag,0.5402575999999897
200,SQL,by tag,0.004319900000012922
200,SQL Materialized View,by tag,0.001749399999994239
200,MongoDB,by tag,0.3420394999999985
200,SQL,by tag,0.004497499999985166
200,SQL Materialized View,by tag,0.0018636000000071817
200,MongoDB,by tag,0.3446589000000131
200,SQL,by comment author,0.0017551000000253225
200,SQL with Index,by comment author,0.0016167999999936455
200,MongoDB,by comment author,0.35253159999999184
200,SQL,by comment author,0.0018740000000150303
200,SQL with Index,by comment author,0.001663899999982732
200,MongoDB,by comment author,0.3251314999999977
200,SQL,by comment author,0.002306800000013709
200,SQL with Index,by comment author,0.0016672000000141907
200,MongoDB,by comment author,0.3347639999999785
200,SQL,by comment author,0.0029212000000029548
200,SQL with Index,by comment author,0.0017122000000142634
200,MongoDB,by comment author,0.314695300000011
200,SQL,by comment author,0.0019344999999759693
200,SQL with Index,by comment author,0.001736600000015187
200,MongoDB,by comment author,0.3678841999999918
200,SQL with joins,one blogpost,0.00632920000001036
200,SQL Materialized View,one blogpost,0.0028134000000079595
200,SQL without joins,one blogpost,0.0015444999999942866
200,SQL without joins,one blogpost,0.0011296000000129425
200,SQL without joins,one blogpost,0.0008864000000130545
200,MongoDB,one blogpost,0.3093345000000056
200,SQL with joins,one blogpost,0.006704300000023977
200,SQL Materialized View,one blogpost,0.0021044000000074448
200,SQL without joins,one blogpost,0.0018760000000099808
200,SQL without joins,one blogpost,0.001301699999999073
200,SQL without joins,one blogpost,0.0010165999999856012
200,MongoDB,one blogpost,0.32571239999998625
200,SQL with joins,one blogpost,0.004336199999983137
200,SQL Materialized View,one blogpost,0.0020202999999980875
200,SQL without joins,one blogpost,0.0015601000000060594
200,SQL without joins,one blogpost,0.0010317999999926997
200,SQL without joins,one blogpost,0.0011614000000008673
200,MongoDB,one blogpost,0.3191997999999785
200,SQL with joins,one blogpost,0.0054395999999883315
200,SQL Materialized View,one blogpost,0.002035599999999249
200,SQL without joins,one blogpost,0.0016557000000148037
200,SQL without joins,one blogpost,0.001231100000012475
200,SQL without joins,one blogpost,0.0011827999999809435
200,MongoDB,one blogpost,0.3355837000000008
200,SQL with joins,one blogpost,0.005406099999987646
200,SQL Materialized View,one blogpost,0.0023929000000180167
200,SQL without joins,one blogpost,0.001766900000006899
200,SQL without joins,one blogpost,0.0011317000000019561
200,SQL without joins,one blogpost,0.000904100000013841
200,MongoDB,one blogpost,0.3327201000000173
200,SQL,by tag,0.0027754999999842767
200,SQL Materialized View,by tag,0.0017323000000146749
200,MongoDB,by tag,0.2990696999999898
200,SQL,by tag,0.003939000000002579
200,SQL Materialized View,by tag,0.0018163000000015472
200,MongoDB,by tag,0.38892580000000976
200,SQL,by tag,0.0032782999999767526
200,SQL Materialized View,by tag,0.0017392999999970016
200,MongoDB,by tag,0.3337008000000026
200,SQL,by tag,0.004045800000000099
200,SQL Materialized View,by tag,0.001921099999975695
200,MongoDB,by tag,0.2987482000000057
200,SQL,by tag,0.0028453999999840107
200,SQL Materialized View,by tag,0.0018229000000076212
200,MongoDB,by tag,0.39001859999999056
200,SQL,by comment author,0.0018172999999990225
200,SQL with Index,by comment author,0.0017392000000029384
200,MongoDB,by comment author,0.5011330999999757
200,SQL,by comment author,0.005317300000001524
200,SQL with Index,by comment author,0.0021633000000065294
200,MongoDB,by comment author,0.3459342000000163
200,SQL,by comment author,0.00219469999998978
200,SQL with Index,by comment author,0.0016856000000018412
200,MongoDB,by comment author,0.3126407000000029
200,SQL,by comment author,0.004246800000004214
200,SQL with Index,by comment author,0.0019062000000076296
200,MongoDB,by comment author,0.36979270000000497
200,SQL,by comment author,0.0020303000000012617
200,SQL with Index,by comment author,0.002070799999984274
200,MongoDB,by comment author,0.3384734999999921
200,SQL with joins,one blogpost,0.006410599999981059
200,SQL Materialized View,one blogpost,0.002041500000018459
200,SQL without joins,one blogpost,0.0015637000000197077
200,SQL without joins,one blogpost,0.0010377000000119097
200,SQL without joins,one blogpost,0.0008995999999967808
200,MongoDB,one blogpost,0.3721586000000059
200,SQL with joins,one blogpost,0.004306699999972352
200,SQL Materialized View,one blogpost,0.0024855999999999767
200,SQL without joins,one blogpost,0.0016052000000001954
200,SQL without joins,one blogpost,0.001007399999991776
200,SQL without joins,one blogpost,0.000898300000017116
200,MongoDB,one blogpost,0.3440677999999764
200,SQL with joins,one blogpost,0.009637799999978824
200,SQL Materialized View,one blogpost,0.0017490000000179862
200,SQL without joins,one blogpost,0.001569600000010496
200,SQL without joins,one blogpost,0.0010891000000015083
200,SQL without joins,one blogpost,0.0009016999999857944
200,MongoDB,one blogpost,0.3809382000000028
200,SQL with joins,one blogpost,0.004298400000010361
200,SQL Materialized View,one blogpost,0.003445499999997992
200,SQL without joins,one blogpost,0.002641899999986208
200,SQL without joins,one blogpost,0.001661499999983107
200,SQL without joins,one blogpost,0.0013695000000097934
200,MongoDB,one blogpost,0.44429819999999154
200,SQL with joins,one blogpost,0.005889200000012806
200,SQL Materialized View,one blogpost,0.001832600000000184
200,SQL without joins,one blogpost,0.0016167999999936455
200,SQL without joins,one blogpost,0.0010242000000175722
200,SQL without joins,one blogpost,0.0009141000000170152
200,MongoDB,one blogpost,0.3661814000000163
200,SQL,by tag,0.0027477000000146745
200,SQL Materialized View,by tag,0.0018453000000135944
200,MongoDB,by tag,0.29197220000000357
200,SQL,by tag,0.002985199999983479
200,SQL Materialized View,by tag,0.0021908000000223637
200,MongoDB,by tag,0.3955547999999851
200,SQL,by tag,0.00388449999999807
200,SQL Materialized View,by tag,0.00176270000000045
200,MongoDB,by tag,0.4321103999999991
200,SQL,by tag,0.00323439999999664
200,SQL Materialized View,by tag,0.0017776999999910004
200,MongoDB,by tag,0.3307011999999929
200,SQL,by tag,0.004341799999991736
200,SQL Materialized View,by tag,0.0019220000000075288
200,MongoDB,by tag,0.32149599999999623
200,SQL,by comment author,0.0018488000000047577
200,SQL with Index,by comment author,0.0017148000000020147
200,MongoDB,by comment author,0.44245570000001067
200,SQL,by comment author,0.0018994999999790707
200,SQL with Index,by comment author,0.001631199999991395
200,MongoDB,by comment author,0.941867000000002
200,SQL,by comment author,0.0019626999999786676
200,SQL with Index,by comment author,0.0021913000000211014
200,MongoDB,by comment author,0.3465007000000071
200,SQL,by comment author,0.002108900000024505
200,SQL with Index,by comment author,0.0016942999999969288
200,MongoDB,by comment author,0.3070754000000022
200,SQL,by comment author,0.0017871000000013737
200,SQL with Index,by comment author,0.001608300000015106
200,MongoDB,by comment author,0.34257919999998876
200,SQL with joins,one blogpost,0.004201099999988855
200,SQL Materialized View,one blogpost,0.002138300000012805
200,SQL without joins,one blogpost,0.0019455999999991036
200,SQL without joins,one blogpost,0.0013744000000031065
200,SQL without joins,one blogpost,0.0012986999999782256
200,MongoDB,one blogpost,0.3927462999999989
200,SQL with joins,one blogpost,0.004630800000001045
200,SQL Materialized View,one blogpost,0.0023608000000194806
200,SQL without joins,one blogpost,0.002820999999983087
200,SQL without joins,one blogpost,0.0014873999999736043
200,SQL without joins,one blogpost,0.0011379000000033557
200,MongoDB,one blogpost,0.6647973999999977
200,SQL with joins,one blogpost,0.0035267000000089865
200,SQL Materialized View,one blogpost,0.0019808999999781918
200,SQL without joins,one blogpost,0.0016485000000159289
200,SQL without joins,one blogpost,0.0014381999999955042
200,SQL without joins,one blogpost,0.00119820000000459
200,MongoDB,one blogpost,0.40286100000000147
200,SQL with joins,one blogpost,0.004299399999979414
200,SQL Materialized View,one blogpost,0.0018819999999948323
200,SQL without joins,one blogpost,0.0016003000000068823
200,SQL without joins,one blogpost,0.0012322999999980766
200,SQL without joins,one blogpost,0.0011976000000117892
200,MongoDB,one blogpost,0.847587400000009
200,SQL with joins,one blogpost,0.004823899999990999
200,SQL Materialized View,one blogpost,0.0022719000000108736
200,SQL without joins,one blogpost,0.0016557999999804451
200,SQL without joins,one blogpost,0.0012801000000024487
200,SQL without joins,one blogpost,0.0008713999999940825
200,MongoDB,one blogpost,0.420911899999993
200,SQL,by tag,0.0037218999999879543
200,SQL Materialized View,by tag,0.0020580999999992855
200,MongoDB,by tag,0.4034723000000042
200,SQL,by tag,0.003664200000002893
200,SQL Materialized View,by tag,0.0019884000000160995
200,MongoDB,by tag,0.3233160000000055
200,SQL,by tag,0.002828499999992573
200,SQL Materialized View,by tag,0.0016928999999947791
200,MongoDB,by tag,0.3885522999999864
200,SQL,by tag,0.004200599999990118
200,SQL Materialized View,by tag,0.002122499999984484
200,MongoDB,by tag,0.3610595000000103
200,SQL,by tag,0.0036863000000266766
200,SQL Materialized View,by tag,0.001654099999996106
200,MongoDB,by tag,0.3417889000000116
200,SQL,by comment author,0.0022970999999927244
200,SQL with Index,by comment author,0.001632900000004156
200,MongoDB,by comment author,0.3313515000000109
200,SQL,by comment author,0.002275600000018585
200,SQL with Index,by comment author,0.001679700000011053
200,MongoDB,by comment author,0.36915279999999484
200,SQL,by comment author,0.0027058000000010907
200,SQL with Index,by comment author,0.0018641000000059194
200,MongoDB,by comment author,0.40444610000000125
200,SQL,by comment author,0.00208900000001222
200,SQL with Index,by comment author,0.002063499999991336
200,MongoDB,by comment author,0.37611559999999145
200,SQL,by comment author,0.00252779999999575
200,SQL with Index,by comment author,0.0021541999999783457
200,MongoDB,by comment author,0.47272649999999317
200,SQL with joins,one blogpost,0.004488500000007889
200,SQL Materialized View,one blogpost,0.0020045999999922515
200,SQL without joins,one blogpost,0.0016956999999990785
200,SQL without joins,one blogpost,0.0011752999999998792
200,SQL without joins,one blogpost,0.0012102000000027147
200,MongoDB,one blogpost,0.33909009999999284
200,SQL with joins,one blogpost,0.0052776999999935015
200,SQL Materialized View,one blogpost,0.0021782000000030166
200,SQL without joins,one blogpost,0.0015646000000231197
200,SQL without joins,one blogpost,0.0010797999999851982
200,SQL without joins,one blogpost,0.0013414999999952215
200,MongoDB,one blogpost,0.38535000000001673
200,SQL with joins,one blogpost,0.004650400000002719
200,SQL Materialized View,one blogpost,0.002147999999976946
200,SQL without joins,one blogpost,0.0020084999999880893
200,SQL without joins,one blogpost,0.001407599999993181
200,SQL without joins,one blogpost,0.0012240000000076634
200,MongoDB,one blogpost,0.4022334000000001
200,SQL with joins,one blogpost,0.005087599999995973
200,SQL Materialized View,one blogpost,0.0028772000000003572
200,SQL without joins,one blogpost,0.002241800000007288
200,SQL without joins,one blogpost,0.001437199999998029
200,SQL without joins,one blogpost,0.001184899999998379
200,MongoDB,one blogpost,0.32255630000000224
200,SQL with joins,one blogpost,0.00438090000000102
200,SQL Materialized View,one blogpost,0.003364500000003545
200,SQL without joins,one blogpost,0.003051900000002661
200,SQL without joins,one blogpost,0.0018527999999946587
200,SQL without joins,one blogpost,0.0016099999999994452
200,MongoDB,one blogpost,0.33984709999998586
200,SQL,by tag,0.003021000000018148
200,SQL Materialized View,by tag,0.0022725999999977375
200,MongoDB,by tag,0.33583050000001435
200,SQL,by tag,0.0029882000000043263
200,SQL Materialized View,by tag,0.0016823999999928674
200,MongoDB,by tag,0.3069991999999786
200,SQL,by tag,0.0033194000000094093
200,SQL Materialized View,by tag,0.0016895999999917422
200,MongoDB,by tag,0.32707569999999464
200,SQL,by tag,0.004821999999990112
200,SQL Materialized View,by tag,0.002089799999993147
200,MongoDB,by tag,0.32929050000001325
200,SQL,by tag,0.005690600000008317
200,SQL Materialized View,by tag,0.0017641000000025997
200,MongoDB,by tag,0.29791450000001873
200,SQL,by comment author,0.0032448000000044885
200,SQL with Index,by comment author,0.0018541000000027452
200,MongoDB,by comment author,0.29628189999999677
200,SQL,by comment author,0.0027402000000051885
200,SQL with Index,by comment author,0.002152099999989332
200,MongoDB,by comment author,0.2857371999999998
200,SQL,by comment author,0.00214070000001243
200,SQL with Index,by comment author,0.0016858999999840307
200,MongoDB,by comment author,0.3374183000000244
200,SQL,by comment author,0.0018518999999912467
200,SQL with Index,by comment author,0.004074000000002798
200,MongoDB,by comment author,0.303260999999992
200,SQL,by comment author,0.002516999999983227
200,SQL with Index,by comment author,0.0015723999999863736
200,MongoDB,by comment author,0.28938730000001556
200,SQL with joins,one blogpost,0.004638599999992721
200,SQL Materialized View,one blogpost,0.0026917000000139524
200,SQL without joins,one blogpost,0.001623800000004394
200,SQL without joins,one blogpost,0.0014231000000108907
200,SQL without joins,one blogpost,0.0015689999999892734
200,MongoDB,one blogpost,0.3182651000000192
200,SQL with joins,one blogpost,0.004522000000008575
200,SQL Materialized View,one blogpost,0.001957199999992554
200,SQL without joins,one blogpost,0.0015781000000174572
200,SQL without joins,one blogpost,0.0011187000000063563
200,SQL without joins,one blogpost,0.001058299999982637
200,MongoDB,one blogpost,0.30958689999999933
200,SQL with joins,one blogpost,0.003780199999994238
200,SQL Materialized View,one blogpost,0.001934299999987843
200,SQL without joins,one blogpost,0.0015782000000115204
200,SQL without joins,one blogpost,0.001272099999994225
200,SQL without joins,one blogpost,0.0010773999999855732
200,MongoDB,one blogpost,0.29253109999999083
200,SQL with joins,one blogpost,0.0045561999999961245
200,SQL Materialized View,one blogpost,0.002129699999983359
200,SQL without joins,one blogpost,0.0016990999999961787
200,SQL without joins,one blogpost,0.001184899999998379
200,SQL without joins,one blogpost,0.0018240999999932228
200,MongoDB,one blogpost,0.3079036999999971
200,SQL with joins,one blogpost,0.004162100000002056
200,SQL Materialized View,one blogpost,0.0018635000000131186
200,SQL without joins,one blogpost,0.0016489999999862448
200,SQL without joins,one blogpost,0.0012645000000190976
200,SQL without joins,one blogpost,0.0014092999999775202
200,MongoDB,one blogpost,0.27452239999999506
200,SQL,by tag,0.0030485000000055607
200,SQL Materialized View,by tag,0.002060999999997648
200,MongoDB,by tag,0.26446020000000203
200,SQL,by tag,0.003570499999995036
200,SQL Materialized View,by tag,0.002052700000007235
200,MongoDB,by tag,0.31369079999998917
200,SQL,by tag,0.004115399999989222
200,SQL Materialized View,by tag,0.0017214000000080887
200,MongoDB,by tag,0.24817969999998013
200,SQL,by tag,0.004198300000012978
200,SQL Materialized View,by tag,0.0017024999999932788
200,MongoDB,by tag,0.2587848000000008
200,SQL,by tag,0.002910599999978558
200,SQL Materialized View,by tag,0.0019388999999989665
200,MongoDB,by tag,0.2618351000000132
200,SQL,by comment author,0.0017706000000146105
200,SQL with Index,by comment author,0.0015855999999985215
200,MongoDB,by comment author,0.4642990000000111
200,SQL,by comment author,0.002481599999981654
200,SQL with Index,by comment author,0.0018905000000017935
200,MongoDB,by comment author,0.25970450000002643
200,SQL,by comment author,0.0026323999999817715
200,SQL with Index,by comment author,0.0018835999999851083
200,MongoDB,by comment author,0.23199049999999488
200,SQL,by comment author,0.0033624000000145315
200,SQL with Index,by comment author,0.0016062999999917338
200,MongoDB,by comment author,0.26400390000000584
200,SQL,by comment author,0.003059600000000273
200,SQL with Index,by comment author,0.0024314000000060787
200,MongoDB,by comment author,0.2622147999999811
200,SQL with joins,one blogpost,0.00404070000001866
200,SQL Materialized View,one blogpost,0.0021357000000250537
200,SQL without joins,one blogpost,0.002533499999998412
200,SQL without joins,one blogpost,0.001819500000010521
200,SQL without joins,one blogpost,0.0013399000000049455
200,MongoDB,one blogpost,0.2857985999999926
200,SQL with joins,one blogpost,0.005497700000006489
200,SQL Materialized View,one blogpost,0.0020795000000077835
200,SQL without joins,one blogpost,0.0018063999999924363
200,SQL without joins,one blogpost,0.0013634999999965203
200,SQL without joins,one blogpost,0.0012792999999930998
200,MongoDB,one blogpost,0.2757938000000024
200,SQL with joins,one blogpost,0.003969100000006165
200,SQL Materialized View,one blogpost,0.002164000000021815
200,SQL without joins,one blogpost,0.0019379000000014912
200,SQL without joins,one blogpost,0.0015668000000061966
200,SQL without joins,one blogpost,0.0013294000000030337
200,MongoDB,one blogpost,0.2535253999999725
200,SQL with joins,one blogpost,0.003789300000022422
200,SQL Materialized View,one blogpost,0.002262199999989889
200,SQL without joins,one blogpost,0.0018264999999928477
200,SQL without joins,one blogpost,0.00131799999999771
200,SQL without joins,one blogpost,0.0011526000000117165
200,MongoDB,one blogpost,0.22532460000002175
200,SQL with joins,one blogpost,0.004089399999998022
200,SQL Materialized View,one blogpost,0.00193530000001374
200,SQL without joins,one blogpost,0.0015835000000095079
200,SQL without joins,one blogpost,0.0011595999999940432
200,SQL without joins,one blogpost,0.0009602999999742678
200,MongoDB,one blogpost,0.3015769000000148
200,SQL,by tag,0.0026667999999858694
200,SQL Materialized View,by tag,0.0018158000000028096
200,MongoDB,by tag,0.2583974000000069
200,SQL,by tag,0.0029815999999982523
200,SQL Materialized View,by tag,0.0018797999999833337
200,MongoDB,by tag,0.2389231999999879
200,SQL,by tag,0.005093299999998635
200,SQL Materialized View,by tag,0.0020062000000109492
200,MongoDB,by tag,0.4482682000000011
200,SQL,by tag,0.002783199999981889
200,SQL Materialized View,by tag,0.001850000000018781
200,MongoDB,by tag,0.2425935999999922
200,SQL,by tag,0.003786800000000312
200,SQL Materialized View,by tag,0.002129300000007106
200,MongoDB,by tag,0.25804070000000934
200,SQL,by comment author,0.002449799999993729
200,SQL with Index,by comment author,0.00182030000001987
200,MongoDB,by comment author,0.229278800000003
200,SQL,by comment author,0.00216419999998152
200,SQL with Index,by comment author,0.0017249999999933152
200,MongoDB,by comment author,0.2814588000000242
200,SQL,by comment author,0.0035215999999991254
200,SQL with Index,by comment author,0.0017362999999761541
200,MongoDB,by comment author,0.2893063000000211
200,SQL,by comment author,0.0019217999999909807
200,SQL with Index,by comment author,0.0015911999999786985
200,MongoDB,by comment author,0.3237793000000124
200,SQL,by comment author,0.0017698999999993248
200,SQL with Index,by comment author,0.0015699000000211072
200,MongoDB,by comment author,0.274629200000021
200,SQL with joins,one blogpost,0.009441100000003644
200,SQL Materialized View,one blogpost,0.0032325000000241744
200,SQL without joins,one blogpost,0.001691999999991367
200,SQL without joins,one blogpost,0.0010945999999876221
200,SQL without joins,one blogpost,0.0008304000000123324
200,MongoDB,one blogpost,0.23762799999997242
200,SQL with joins,one blogpost,0.004041700000016135
200,SQL Materialized View,one blogpost,0.0019340000000056534
200,SQL without joins,one blogpost,0.0017829999999889878
200,SQL without joins,one blogpost,0.0012666000000081112
200,SQL without joins,one blogpost,0.0010048999999980879
200,MongoDB,one blogpost,0.261306100000013
200,SQL with joins,one blogpost,0.02137160000000904
200,SQL Materialized View,one blogpost,0.0032937999999944623
200,SQL without joins,one blogpost,0.001871099999988246
200,SQL without joins,one blogpost,0.0013382999999862477
200,SQL without joins,one blogpost,0.0011105000000100063
200,MongoDB,one blogpost,0.28349959999999896
200,SQL with joins,one blogpost,0.003765399999991814
200,SQL Materialized View,one blogpost,0.0018229000000076212
200,SQL without joins,one blogpost,0.0015405999999984488
200,SQL without joins,one blogpost,0.0011312999999972817
200,SQL without joins,one blogpost,0.0012485000000026503
200,MongoDB,one blogpost,0.2538837999999828
200,SQL with joins,one blogpost,0.004248799999999164
200,SQL Materialized View,one blogpost,0.0020366999999907875
200,SQL without joins,one blogpost,0.0016413000000170541
200,SQL without joins,one blogpost,0.0017992999999876247
200,SQL without joins,one blogpost,0.0012787999999943622
200,MongoDB,one blogpost,0.25228660000001923
200,SQL,by tag,0.0028643999999928837
200,SQL Materialized View,by tag,0.0021856000000184395
200,MongoDB,by tag,0.3169407999999976
200,SQL,by tag,0.003010200000005625
200,SQL Materialized View,by tag,0.001803800000004685
200,MongoDB,by tag,0.2994285999999988
200,SQL,by tag,0.0029052999999805706
200,SQL Materialized View,by tag,0.0016171000000042568
200,MongoDB,by tag,0.2801542000000268
200,SQL,by tag,0.005161700000002156
200,SQL Materialized View,by tag,0.001644400000003543
200,MongoDB,by tag,0.2702409999999986
200,SQL,by tag,0.003707200000008015
200,SQL Materialized View,by tag,0.002448200000003453
200,MongoDB,by tag,0.28606320000000096
200,SQL,by comment author,0.0018281000000115455
200,SQL with Index,by comment author,0.0015802000000064709
200,MongoDB,by comment author,0.2882267999999897
200,SQL,by comment author,0.0020293999999978496
200,SQL with Index,by comment author,0.0016002000000128191
200,MongoDB,by comment author,0.25967280000000414
200,SQL,by comment author,0.0030483999999830758
200,SQL with Index,by comment author,0.0017619000000195228
200,MongoDB,by comment author,0.26733260000000314
200,SQL,by comment author,0.0025649999999757256
200,SQL with Index,by comment author,0.0017498999999929765
200,MongoDB,by comment author,0.28266949999999724
200,SQL,by comment author,0.0025766999999916607
200,SQL with Index,by comment author,0.0016354999999919073
200,MongoDB,by comment author,0.2864629999999977
200,SQL with joins,one blogpost,0.006864200000023857
200,SQL Materialized View,one blogpost,0.0021461999999985437
200,SQL without joins,one blogpost,0.0015618000000188204
200,SQL without joins,one blogpost,0.0011269999999967695
200,SQL without joins,one blogpost,0.001071700000011333
200,MongoDB,one blogpost,0.2698594999999955
200,SQL with joins,one blogpost,0.004086000000000922
200,SQL Materialized View,one blogpost,0.0019670000000076016
200,SQL without joins,one blogpost,0.0017026000000157637
200,SQL without joins,one blogpost,0.0014200999999900432
200,SQL without joins,one blogpost,0.0013853000000096927
200,MongoDB,one blogpost,0.2514605000000074
200,SQL with joins,one blogpost,0.004437699999982669
200,SQL Materialized View,one blogpost,0.0019719999999949778
200,SQL without joins,one blogpost,0.0018445000000042455
200,SQL without joins,one blogpost,0.0011776999999995041
200,SQL without joins,one blogpost,0.0011021999999911714
200,MongoDB,one blogpost,0.23380149999999844
200,SQL with joins,one blogpost,0.004344500000001972
200,SQL Materialized View,one blogpost,0.0020999999999844476
200,SQL without joins,one blogpost,0.0015726999999969848
200,SQL without joins,one blogpost,0.0012901000000056229
200,SQL without joins,one blogpost,0.0008650000000045566
200,MongoDB,one blogpost,0.248361100000011
200,SQL with joins,one blogpost,0.004131599999993796
200,SQL Materialized View,one blogpost,0.0020488999999770385
200,SQL without joins,one blogpost,0.0016564999999957308
200,SQL without joins,one blogpost,0.0012703999999814641
200,SQL without joins,one blogpost,0.0011624999999924057
200,MongoDB,one blogpost,0.2507908999999984
200,SQL,by tag,0.0033753000000160682
200,SQL Materialized View,by tag,0.0016537999999854947
200,MongoDB,by tag,0.27566550000000234
200,SQL,by tag,0.002621500000003607
200,SQL Materialized View,by tag,0.0016657999999836193
200,MongoDB,by tag,0.28428460000000655
200,SQL,by tag,0.0032031000000074528
200,SQL Materialized View,by tag,0.0017727999999976873
200,MongoDB,by tag,0.24754830000000538
200,SQL,by tag,0.0035914000000047963
200,SQL Materialized View,by tag,0.0019812000000172247
200,MongoDB,by tag,0.334175799999997
200,SQL,by tag,0.0034392999999965923
200,SQL Materialized View,by tag,0.0021978999999987536
200,MongoDB,by tag,0.3223272000000179
200,SQL,by comment author,0.001923900000008416
200,SQL with Index,by comment author,0.001699299999984305
200,MongoDB,by comment author,0.2753067000000158
200,SQL,by comment author,0.002074100000015733
200,SQL with Index,by comment author,0.0017502000000035878
200,MongoDB,by comment author,0.2437857999999835
200,SQL,by comment author,0.0018814000000020314
200,SQL with Index,by comment author,0.0016546999999889067
