posts,language,query,time
800,MongoDB,by comment author,0.00011779999999816937
1600,SQL with joins,one blogpost,0.027645600000028026
1600,SQL without joins,one blogpost,0.011128600000006372
1600,MongoDB,one blogpost,4.7900000026857015e-05
1600,SQL with joins,one blogpost,0.0095410000000129
1600,SQL without joins,one blogpost,0.011520799999971132
1600,MongoDB,one blogpost,5.339999995612743e-05
1600,SQL with joins,one blogpost,0.008911300000022493
1600,SQL without joins,one blogpost,0.011815000000069631
1600,MongoDB,one blogpost,4.760000001624576e-05
1600,SQL with joins,one blogpost,0.00896140000008927
1600,SQL without joins,one blogpost,0.020313199999918652
1600,MongoDB,one blogpost,0.00013419999993402598
1600,SQL with joins,one blogpost,0.010813699999971504
1600,SQL without joins,one blogpost,0.01224810000007892
1600,MongoDB,one blogpost,4.8400000082438055e-05
1600,SQL,by tag,0.006306900000026872
1600,MongoDB,by tag,4.8600000013721e-05
1600,SQL,by tag,0.0058364999999866995
1600,MongoDB,by tag,4.2099999973288504e-05
1600,SQL,by tag,0.005792199999973491
1600,MongoDB,by tag,4.900000010366057e-05
1600,SQL,by tag,0.005915000000072723
1600,MongoDB,by tag,4.8699999979362474e-05
1600,SQL,by tag,0.005475599999954284
1600,MongoDB,by tag,4.8300000003109744e-05
1600,SQL,by comment author,0.006068300000038107
1600,MongoDB,by comment author,7.289999996373808e-05
1600,SQL,by comment author,0.005798299999923984
1600,MongoDB,by comment author,5.069999997431296e-05
1600,SQL,by comment author,0.005731100000048173
1600,MongoDB,by comment author,4.749999993691745e-05
1600,SQL,by comment author,0.0057728000000452084
1600,MongoDB,by comment author,4.780000006121554e-05
1600,SQL,by comment author,0.005731100000048173
1600,MongoDB,by comment author,5.0600000008671486e-05
3200,SQL with joins,one blogpost,0.03251729999988129
3200,SQL without joins,one blogpost,0.014134900000044581
3200,MongoDB,one blogpost,7.940000000417058e-05
3200,SQL with joins,one blogpost,0.012496599999849423
3200,SQL without joins,one blogpost,0.014396400000123322
3200,MongoDB,one blogpost,5.249999981060682e-05
3200,SQL with joins,one blogpost,0.012185199999976248
3200,SQL without joins,one blogpost,0.014342899999974179
3200,MongoDB,one blogpost,5.1900000016757986e-05
3200,SQL with joins,one blogpost,0.029498200000034558
3200,SQL without joins,one blogpost,0.017242500000065775
3200,MongoDB,one blogpost,4.229999990457145e-05
3200,SQL with joins,one blogpost,0.012688100000104896
3200,SQL without joins,one blogpost,0.015677899999900546
3200,MongoDB,one blogpost,4.839999996875122e-05
3200,SQL,by tag,0.006769300000087242
3200,MongoDB,by tag,4.94000000799133e-05
3200,SQL,by tag,0.006277300000192554
3200,MongoDB,by tag,0.000155500000118991
3200,SQL,by tag,0.009006099999851358
3200,MongoDB,by tag,4.379999995762773e-05
3200,SQL,by tag,0.006179799999927127
3200,MongoDB,by tag,4.379999995762773e-05
3200,SQL,by tag,0.006253500000184431
3200,MongoDB,by tag,4.9199999921256676e-05
3200,SQL,by comment author,0.007714600000099381
3200,MongoDB,by comment author,5.149999992681842e-05
3200,SQL,by comment author,0.0074348999999074294
3200,MongoDB,by comment author,4.489999992074445e-05
3200,SQL,by comment author,0.008383099999946353
3200,MongoDB,by comment author,4.870000020673615e-05
3200,SQL,by comment author,0.007713199999898279
3200,MongoDB,by comment author,4.229999990457145e-05
3200,SQL,by comment author,0.0072520999999596825
3200,MongoDB,by comment author,4.99000000218075e-05
6400,SQL with joins,one blogpost,0.048613899999963905
6400,SQL without joins,one blogpost,0.02051610000034998
6400,MongoDB,one blogpost,4.8999999762600055e-05
6400,SQL with joins,one blogpost,0.018345200000112527
6400,SQL without joins,one blogpost,0.020883000000139873
6400,MongoDB,one blogpost,5.0999999984924216e-05
6400,SQL with joins,one blogpost,0.01850639999975101
6400,SQL without joins,one blogpost,0.021048399999926914
6400,MongoDB,one blogpost,5.020000025979243e-05
6400,SQL with joins,one blogpost,0.01879419999977472
6400,SQL without joins,one blogpost,0.021829199999956472
6400,MongoDB,one blogpost,5.379999993238016e-05
6400,SQL with joins,one blogpost,0.018234600000141654
6400,SQL without joins,one blogpost,0.020859400000063033
6400,MongoDB,one blogpost,7.00999999025953e-05
6400,SQL,by tag,0.007594700000026933
6400,MongoDB,by tag,6.940000002941815e-05
6400,SQL,by tag,0.007216500000140513
6400,MongoDB,by tag,5.2099999720667256e-05
6400,SQL,by tag,0.007228500000110216
6400,MongoDB,by tag,5.200000032345997e-05
6400,SQL,by tag,0.0071496999998998945
6400,MongoDB,by tag,8.029999980863067e-05
6400,SQL,by tag,0.007369200000084675
6400,MongoDB,by tag,5.509999982677982e-05
6400,SQL,by comment author,0.011683499999890046
6400,MongoDB,by comment author,4.310000031182426e-05
6400,SQL,by comment author,0.01164680000010776
6400,MongoDB,by comment author,4.669999998441199e-05
6400,SQL,by comment author,0.033230900000035035
6400,MongoDB,by comment author,0.00014899999996487168
6400,SQL,by comment author,0.01238729999977295
6400,MongoDB,by comment author,5.729999975301325e-05
6400,SQL,by comment author,0.012266500000350788
6400,MongoDB,by comment author,4.890000036539277e-05
12500,SQL with joins,one blogpost,0.030524699999659788
12500,SQL without joins,one blogpost,0.032073600001240266
12500,MongoDB,one blogpost,5.500000042957254e-05
12500,SQL with joins,one blogpost,0.028875899999547983
12500,SQL without joins,one blogpost,0.03313479999997071
12500,MongoDB,one blogpost,4.909999915980734e-05
12500,SQL with joins,one blogpost,0.029484600001524086
12500,SQL without joins,one blogpost,0.032093499999973574
12500,MongoDB,one blogpost,5.1199998779338785e-05
12500,SQL with joins,one blogpost,0.031350299999758136
12500,SQL without joins,one blogpost,0.032286600000588805
12500,MongoDB,one blogpost,4.7700001232442446e-05
12500,SQL with joins,one blogpost,0.030879399999321322
12500,SQL without joins,one blogpost,0.03390369999942777
